meanfreq,sd,median,IQR,skew,kurt,mode,centroid,dfrange,label
0.185328324,0.037949063,0.178677043,0.031595331,3.278816112,15.23222875,0.177224384,0.185328324,9.3046875,female
0.184026429,0.037446447,0.177006369,0.044140127,2.470380149,9.688065339,0.160955414,0.184026429,8.1328125,female
0.18422428,0.031478604,0.182933333,0.035674074,2.28041019,7.918199173,0.181688889,0.18422428,5.34375,female
0.237416787,0.027851328,0.239101124,0.020449438,2.97048079,12.67575356,0.23988764,0.237416787,9.5625,female
0.232943235,0.034495472,0.236161616,0.028989899,2.266625611,7.356783841,0.247828283,0.232943235,8.484375,female
0.234240224,0.029158317,0.234896907,0.029226804,2.399104152,8.894689071,0.229123711,0.234240224,8.625,female
0.221881519,0.048764839,0.228118812,0.028118812,3.311550855,16.02643688,0.225346535,0.221881519,11.203125,female
0.230886645,0.040738844,0.232738854,0.030764331,3.336594262,16.1860956,0.224267516,0.230886645,10.4296875,female
0.231964475,0.030667062,0.2317934,0.026111908,2.774649784,10.96522432,0.221750359,0.231964475,10.1953125,female
0.22569798,0.035251117,0.228681672,0.022508039,3.572960651,18.56488583,0.228231511,0.22569798,7.7578125,female
0.231343231,0.029295733,0.227883212,0.027591241,2.64427259,9.934499515,0.224817518,0.231343231,19.21875,female
0.229057186,0.030691324,0.230268657,0.02841791,2.374374032,8.034739406,0.216895522,0.229057186,11.953125,female
0.223205585,0.027143501,0.223265793,0.020023838,2.958473005,11.56816636,0.223265793,0.223205585,12,female
0.231010854,0.036676306,0.236326531,0.028571429,3.504491716,19.7205703,0.234285714,0.231010854,6.84375,female
0.2358209,0.02985539,0.233959732,0.026778523,2.373289833,8.112375246,0.227852349,0.2358209,7.1953125,female
0.231453669,0.035458289,0.233461538,0.036538462,1.944636608,6.556356009,0.216923077,0.231453669,6.6328125,female
0.232098118,0.03650477,0.232669826,0.032290679,2.784362819,12.04567581,0.230015798,0.232098118,10.640625,female
0.230718823,0.035919023,0.238135048,0.028360129,2.431037312,8.961989353,0.243536977,0.230718823,9.6328125,female
0.229766112,0.031807402,0.22826087,0.029565217,3.046126849,13.78377928,0.216521739,0.229766112,8.2265625,female
0.224950722,0.033426529,0.22306525,0.027617602,5.520475806,44.78980766,0.215842185,0.224950722,7.171875,female
0.236146783,0.028310298,0.238320611,0.027073791,2.418112137,8.649972347,0.235826972,0.236146783,9.328125,female
0.231686187,0.034686565,0.236417034,0.025903084,2.607937569,9.611868808,0.236417034,0.231686187,8.0390625,female
0.229661337,0.030095989,0.23125136,0.018585419,3.371422074,15.08240787,0.230337323,0.229661337,6.984375,female
0.241433645,0.030187814,0.244230769,0.020384615,3.146742682,14.19533609,0.244230769,0.241433645,6.421875,female
0.238103225,0.033586239,0.242173275,0.025491924,2.441503213,8.701876837,0.231071953,0.238103225,10.828125,female
0.237496811,0.030858541,0.240694645,0.02431259,2.920371018,11.66256048,0.232185239,0.237496811,8.6953125,female
0.231732498,0.025500206,0.231832797,0.018006431,3.793281499,19.90070337,0.231832797,0.231732498,6.421875,female
0.233867118,0.038921859,0.241801325,0.026331126,2.670548702,9.866749698,0.242543046,0.233867118,6.515625,female
0.23756833,0.03100774,0.239576159,0.030781457,2.542152997,9.444822418,0.229192053,0.23756833,8.8828125,female
0.232781461,0.029592142,0.233333333,0.023333333,3.475145277,17.44368863,0.226470588,0.232781461,5.15625,female
0.233097836,0.036174387,0.238130841,0.024299065,3.166332565,14.53741194,0.240747664,0.233097836,7.640625,female
0.226397258,0.035736698,0.229933775,0.018172185,3.862401666,19.68048327,0.228821192,0.226397258,8.390625,female
0.236347597,0.030660699,0.237795786,0.024959481,2.581583731,9.838809653,0.22917342,0.236347597,8.2265625,female
0.243272142,0.030836707,0.246143791,0.026535948,2.665062717,9.775309699,0.237908497,0.243272142,4.96875,female
0.230687452,0.030193126,0.230793651,0.024761905,3.143798787,14.33068378,0.221269841,0.230687452,9.140625,female
0.227052024,0.032777816,0.226903704,0.027377778,3.675553443,22.63701513,0.215703704,0.227052024,5.25,female
0.233010718,0.036847826,0.23379085,0.034313725,2.841943489,12.97693217,0.225555556,0.233010718,12.0703125,female
0.228311553,0.032356954,0.228623853,0.025688073,3.182728049,14.72591034,0.219204893,0.228311553,11.3671875,female
0.229717967,0.03838037,0.232535613,0.023133903,3.491905324,18.09059969,0.227350427,0.229717967,11.2265625,female
0.233652026,0.032379797,0.234029851,0.026328358,2.91033735,12.0499142,0.234029851,0.233652026,10.3359375,female
0.233301191,0.031794977,0.23399684,0.024770932,2.829133057,11.59342014,0.224707741,0.233301191,11.0390625,female
0.230967291,0.030928196,0.23420373,0.020487805,2.932979341,11.8459781,0.238622669,0.230967291,12,female
0.218758458,0.037822908,0.221782178,0.017821782,4.954631559,34.04558943,0.218217822,0.218758458,6.2578125,female
0.229889279,0.041729751,0.234402036,0.026361323,3.203322298,15.14244398,0.230839695,0.229889279,5.8828125,female
0.22469818,0.033297582,0.22641651,0.019962477,3.12829455,13.75671511,0.221688555,0.22469818,8.25,female
0.243528037,0.02737597,0.248505393,0.02459168,2.822300279,12.08895903,0.254545455,0.243528037,9.84375,female
0.235350675,0.03032023,0.238130841,0.022429907,2.720111781,10.39511305,0.230654206,0.235350675,11.8359375,female
0.231767655,0.038282321,0.236157895,0.021736842,3.730854262,20.2598402,0.235421053,0.231767655,9.8671875,female
0.227112429,0.03331947,0.229968652,0.020626959,3.261743316,14.58250446,0.227774295,0.227112429,20.8359375,female
0.23918175,0.031724641,0.243034901,0.031441578,1.96206812,5.930571865,0.23198786,0.23918175,9.234375,female
0.239820106,0.029519022,0.241946309,0.032885906,2.015624831,6.109073104,0.223624161,0.239820106,4.265625,female
0.227305907,0.031153808,0.229052632,0.018947368,4.994138686,35.93723095,0.227368421,0.227305907,9.65625,female
0.233744215,0.029424284,0.237921348,0.023595506,2.893057627,11.45207101,0.245786517,0.233744215,11.2265625,female
0.23448178,0.037640189,0.24,0.019813084,3.817448145,21.15766306,0.237009346,0.23448178,11.5546875,female
0.235183452,0.036335024,0.24,0.030654206,2.372057988,8.529318266,0.238130841,0.235183452,5.9765625,female
0.236364734,0.030406714,0.237603993,0.028885191,2.212122999,7.978661045,0.233410982,0.236364734,10.8046875,female
0.231595459,0.031544989,0.232776119,0.026746269,2.36764325,8.606402878,0.236119403,0.231595459,2.953125,female
0.230144274,0.033577327,0.231368421,0.023578947,3.413690951,17.89710352,0.229157895,0.230144274,8.4140625,female
0.226241136,0.028670539,0.224702194,0.025015674,3.411224221,16.04445657,0.216802508,0.226241136,9.3046875,female
0.233061951,0.030992758,0.235463347,0.039502075,2.01211112,6.012927138,0.218810512,0.233061951,9.5859375,female
0.230125554,0.02930706,0.233775372,0.017428958,3.317625015,14.20164284,0.234154263,0.230125554,11.71875,female
0.23433555,0.028435595,0.236420233,0.027600519,2.341406866,8.063842608,0.229883268,0.23433555,9.4921875,female
0.234485977,0.034413499,0.240764331,0.028535032,2.352412122,8.151318678,0.24433121,0.234485977,8.7421875,female
0.212329591,0.039209898,0.212297064,0.030466321,2.308645346,8.10150548,0.204559585,0.212329591,11.4140625,female
0.219597195,0.040985666,0.21955095,0.056096718,1.502701101,4.406478325,0.206977547,0.219597195,5.9296875,female
0.214555863,0.038113324,0.214588235,0.048941176,2.848605715,13.56713351,0.216,0.214555863,8.671875,female
0.208305247,0.043927558,0.210193906,0.036066482,3.896396746,23.16222832,0.211357341,0.208305247,6.5859375,female
0.213144697,0.039535844,0.215072464,0.047793881,1.98402823,6.69666811,0.192077295,0.213144697,8.296875,female
0.209864846,0.037842445,0.212121212,0.038851675,1.562059062,4.46227215,0.209888357,0.209864846,5.5546875,female
0.20933155,0.037362157,0.207891566,0.047650602,2.456891676,9.214673473,0.19186747,0.20933155,7.5,female
0.204821501,0.035735235,0.20475,0.035,2.66764599,11.5090583,0.20475,0.204821501,4.4296875,female
0.217675355,0.037548646,0.217727273,0.041818182,1.82434544,5.547079732,0.240454545,0.217675355,4.6171875,female
0.214522596,0.042894121,0.221155867,0.050998249,1.864774499,5.797639642,0.24469352,0.214522596,4.921875,female
0.200142415,0.039317273,0.204246575,0.025890411,2.681419339,10.07016513,0.200410959,0.200142415,9.890625,female
0.207665201,0.034410775,0.208058394,0.04659854,2.426440582,9.466254165,0.183124088,0.207665201,4.734375,female
0.206233015,0.04009917,0.197469136,0.051419753,3.971251412,23.24680174,0.192283951,0.206233015,4.125,female
0.210378654,0.04454222,0.207963247,0.060030628,2.092086405,8.047210218,0.187810107,0.210378654,8.765625,female
0.216621254,0.042227757,0.228923885,0.038582677,3.610851702,20.50661997,0.235538058,0.216621254,9.890625,female
0.215884644,0.036996186,0.219712919,0.03215311,2.325421346,7.906365062,0.230877193,0.215884644,6.1875,female
0.213498294,0.039140896,0.21380035,0.033835377,2.258080268,8.130365425,0.199579685,0.213498294,3.75,female
0.218562879,0.037257611,0.22132879,0.046746167,1.322706816,3.390099525,0.216081772,0.218562879,5.578125,female
0.201498854,0.036105514,0.2,0.029647059,2.903027411,11.25875828,0.186823529,0.201498854,5.203125,female
0.215446567,0.041218548,0.214230769,0.055,2.18223618,9.9012513,0.195384615,0.215446567,9.046875,female
0.21066062,0.033953625,0.211269177,0.046080893,1.6861392,5.061896585,0.196039052,0.21066062,7.078125,female
0.21105379,0.040258383,0.216034483,0.032586207,2.242621697,7.855035084,0.217241379,0.21105379,14.625,female
0.209199092,0.041990431,0.20987013,0.043116883,2.046064275,6.9077905,0.205194805,0.209199092,6.8203125,female
0.209167732,0.043454095,0.213612273,0.048814505,1.900612034,6.776004505,0.210097629,0.209167732,8.1328125,female
0.213308529,0.041785151,0.22,0.042692308,2.21811283,8.374674325,0.203461538,0.213308529,6.3515625,female
0.211979382,0.043073094,0.215986038,0.050820244,1.419350718,4.028251485,0.239441536,0.211979382,10.1484375,female
0.208815301,0.038978815,0.209896296,0.03277037,2.654049772,10.44037287,0.197451852,0.208815301,8.8359375,female
0.205611475,0.038845066,0.203846154,0.043846154,2.098578158,7.265394763,0.192692308,0.205611475,8.859375,female
0.20206818,0.036540343,0.201694915,0.037288136,2.383516207,8.641629871,0.22,0.20206818,9.3046875,female
0.210082163,0.042386481,0.212615845,0.045620329,1.686742349,5.62569728,0.192944694,0.210082163,8.296875,female
0.208788412,0.039870616,0.200609756,0.051646341,2.429290123,10.29360195,0.195060976,0.208788412,7.1015625,female
0.204749912,0.037008109,0.210096552,0.036303448,2.793757827,11.23717577,0.192717241,0.204749912,5.953125,female
0.199078906,0.039215117,0.201004431,0.037223043,2.685168068,11.55360747,0.186528804,0.199078906,9.2578125,female
0.212140714,0.043329139,0.212018209,0.050136571,1.604483091,5.042736533,0.206494689,0.212140714,7.59375,female
0.214283821,0.042744181,0.220824742,0.049072165,1.41563115,3.762404547,0.237783505,0.214283821,11.1796875,female
0.210882506,0.042352953,0.215691869,0.047532097,1.61417935,5.144703262,0.216490728,0.210882506,17.296875,female
0.214413894,0.058021357,0.226703448,0.056386207,1.722984806,5.337870375,0.259144828,0.214413894,5.484375,female
0.207049945,0.039536642,0.205663717,0.047575221,2.162508348,8.209181592,0.187823009,0.207049945,8.6953125,female
0.210395289,0.046676765,0.211153846,0.047307692,1.999142674,7.018808431,0.199615385,0.210395289,5.71875,female
0.214594349,0.041534962,0.219947368,0.039052632,1.957624742,6.401810754,0.203736842,0.214594349,7.5234375,female
0.211271213,0.045565771,0.215223881,0.038656716,1.686212018,5.222238072,0.213134328,0.211271213,5.2734375,female
0.202932131,0.038613605,0.204235294,0.037470588,2.313741954,8.663059407,0.187352941,0.202932131,5.390625,female
0.212578362,0.039312969,0.210781499,0.052248804,2.591565961,11.74678673,0.194258373,0.212578362,10.6875,female
0.231192665,0.037091703,0.235671343,0.030861723,2.46753912,9.65753016,0.233426854,0.231192665,5.1328125,female
0.217736973,0.04128573,0.224667802,0.042453152,2.188121284,7.582704099,0.228960818,0.217736973,4.4765625,female
0.221780125,0.039591133,0.221347905,0.058652095,1.372587985,3.691284909,0.185136612,0.221780125,5.34375,female
0.216755536,0.041038126,0.220068493,0.048424658,2.270900518,8.418956939,0.195616438,0.216755536,11.7890625,female
0.195595101,0.061249985,0.212464789,0.039929577,4.281047254,25.42744044,0.217887324,0.195595101,8.1328125,female
0.206082608,0.03475859,0.197590361,0.038072289,4.002841469,23.98171012,0.192771084,0.206082608,1.3828125,female
0.21211966,0.042586222,0.210479452,0.05609589,2.132101833,8.132411783,0.185068493,0.21211966,7.21875,female
0.218444565,0.039912414,0.223716216,0.043040541,2.233916011,7.208958416,0.246418919,0.218444565,5.2265625,female
0.231190544,0.030978052,0.2340625,0.034453125,1.773382907,5.099258189,0.243359375,0.231190544,3.984375,female
0.206534481,0.039592158,0.20381982,0.039351351,3.106140945,16.01059016,0.190198198,0.206534481,8.15625,female
0.206353485,0.039582484,0.203895349,0.042325581,2.651034236,11.89934512,0.199825581,0.206353485,17.3203125,female
0.227335359,0.033010964,0.236,0.031,3.222078521,15.06428022,0.237,0.227335359,8.6015625,female
0.221791813,0.039241245,0.22807418,0.047532097,1.862881711,6.10038346,0.194921541,0.221791813,9.1171875,female
0.22123949,0.036979697,0.226382979,0.041702128,1.907322086,6.739610954,0.233256956,0.22123949,18.8203125,female
0.216632076,0.042032997,0.217922481,0.027782946,3.092630934,14.15637598,0.21227907,0.216632076,8.9296875,female
0.224902136,0.037558504,0.221434263,0.046294821,2.440143206,9.653730556,0.208605578,0.224902136,5.8359375,female
0.226824492,0.037871424,0.2288,0.052266667,1.9928679,7.164018083,0.202133333,0.226824492,9.5859375,female
0.192547293,0.065155034,0.199926199,0.075682657,1.402434818,5.090193299,0.190369004,0.192547293,4,female
0.1733723,0.073989232,0.190638298,0.097180851,1.908470872,7.353244756,0.062367021,0.1733723,1.0625,female
0.148297195,0.07649604,0.171785095,0.140727903,2.304237394,9.757130678,0.010918544,0.148297195,5.71875,female
0.182471413,0.065417009,0.203229605,0.060521447,2.97206836,14.58717131,0.215004205,0.182471413,5.15625,female
0.182597296,0.064731877,0.192374901,0.063161239,2.610892518,11.45215818,0.187926926,0.182597296,2.09375,female
0.181791209,0.065043874,0.194462002,0.065733634,1.692446585,5.987151982,0.188773514,0.181791209,4.5625,female
0.186687312,0.051522545,0.196925827,0.03002681,3.822035219,19.07161335,0.197426273,0.186687312,4.9140625,female
0.176745787,0.066280694,0.188940678,0.056949153,2.466301928,9.934779998,0.185084746,0.176745787,5.1875,female
0.164252751,0.061507478,0.178439547,0.047695057,3.112820902,22.74653701,0,0.164252751,1.0625,female
0.180373734,0.065184164,0.190067265,0.083497758,2.984362278,29.17288175,0,0.180373734,0.59375,female
0.168980689,0.070064793,0.191755319,0.07018617,3.055191347,26.81096399,0,0.168980689,0.453125,female
0.161249762,0.06290861,0.1676951,0.056914701,2.883854773,19.53775592,0,0.161249762,6.5078125,female
0.1564516,0.063942481,0.161854714,0.062967543,4.115398503,45.29608153,0,0.1564516,2.0625,female
0.159796975,0.068731785,0.164830805,0.080373396,5.12392635,75.56901284,0,0.159796975,0.359375,female
0.157165092,0.067953223,0.169358752,0.077885615,3.669079333,36.72237729,0,0.157165092,0.2109375,female
0.168690984,0.067690519,0.178293755,0.060580475,2.744560309,18.34937839,0,0.168690984,1.0390625,female
0.177761358,0.061023812,0.189946397,0.061036331,1.869290864,8.167357214,0,0.177761358,0.59375,female
0.187892751,0.033067231,0.187917784,0.034030384,2.222897566,7.463419503,0.193172475,0.187892751,3.75,female
0.205945294,0.036712371,0.204132554,0.053671215,1.49278874,4.796759063,0.195217674,0.205945294,5.015625,female
0.190773308,0.036379683,0.185065752,0.043384791,2.427893882,10.1330928,0.173058891,0.190773308,6.328125,female
0.19291087,0.036370754,0.190224643,0.061565691,2.137094705,7.684012986,0.16182437,0.19291087,0.6796875,female
0.221302377,0.038196783,0.227956266,0.054869638,2.51942833,11.30589173,0.231488646,0.221302377,4.9765625,female
0.185824479,0.034470354,0.182600408,0.041742682,2.213993635,7.63598717,0.158774677,0.185824479,4.8359375,female
0.202216429,0.035096342,0.203185841,0.042123894,1.901632242,6.287287565,0.191940095,0.202216429,6,female
0.207088517,0.040113394,0.213518198,0.056291161,1.594182285,5.237593832,0.223951473,0.207088517,4.375,female
0.197404292,0.030970032,0.198732132,0.039154755,2.292691519,8.944323729,0.196295836,0.197404292,3.3515625,female
0.180954171,0.037146465,0.175718475,0.036129032,2.837803849,11.9702225,0.162785924,0.180954171,5.9453125,female
0.167043881,0.06611151,0.168261377,0.060606768,3.780694328,30.46049444,0,0.167043881,0.5078125,female
0.157235618,0.058004165,0.163411148,0.040152454,3.79064394,27.75379698,0,0.157235618,2.1875,female
0.15268447,0.070929585,0.171256777,0.072449483,3.435276707,31.92677464,0,0.15268447,0.703125,female
0.179039816,0.064962356,0.189334799,0.081583288,2.177857974,14.88105348,0,0.179039816,0.234375,female
0.138869486,0.100841025,0.207242694,0.210622618,29.3507406,954.8915395,0,0.138869486,0.65625,female
0.134838246,0.100238556,0.202386576,0.205692977,29.96900001,989.2153227,0,0.134838246,0,female
0.132349846,0.092796296,0.150634495,0.179910634,25.11581144,693.7300909,0,0.132349846,0,female
0.121455902,0.0999992,0.159258114,0.207511592,27.29772122,813.0706342,0,0.121455902,0,female
0.13432471,0.09965683,0.198357588,0.205634096,33.16730036,1202.684552,0,0.13432471,0.8203125,female
0.172439503,0.060091877,0.171061093,0.064282958,2.419502746,10.56673723,0.163678457,0.172439503,1.391601563,female
0.176208003,0.062207561,0.169820836,0.084724618,2.013611703,8.081428137,0.158301261,0.176208003,3.291015625,female
0.173898441,0.062069003,0.168807339,0.082201835,2.078447792,8.688420978,0.059082569,0.173898441,1.235351563,female
0.16874112,0.055881045,0.171220447,0.052242812,2.163275537,8.285901644,0.171399361,0.16874112,1.166992188,female
0.171986256,0.053923985,0.172335484,0.047870968,3.104259896,16.51482041,0.163122581,0.171986256,3.793945313,female
0.179266248,0.061599368,0.173228139,0.089283366,1.398124784,4.487332413,0.145430638,0.179266248,3.408203125,female
0.176609384,0.053990199,0.181474531,0.050857909,1.856983479,6.177741764,0.157453083,0.176609384,3.217773438,female
0.179049873,0.057881086,0.184926764,0.060213049,1.546881938,5.169083119,0.200213049,0.179049873,3.881835938,female
0.16656152,0.057375962,0.159472643,0.053711272,3.008208998,13.79785322,0.159841793,0.16656152,1.357421875,female
0.174173273,0.06518358,0.158519534,0.090006854,2.915623146,14.49705319,0.151034955,0.174173273,3.491210938,female
0.17342767,0.064062449,0.160396776,0.088704278,2.839629447,13.56766564,0.156404216,0.17342767,3.80859375,female
0.170398548,0.058783699,0.163681592,0.059726368,2.538695482,10.0736457,0.162462687,0.170398548,3.740234375,female
0.1646239,0.050922476,0.163169329,0.042223642,3.624943934,21.13736862,0.158696486,0.1646239,3.432617188,female
0.180879713,0.056530668,0.183861055,0.063406814,1.612931333,5.749228556,0.159545758,0.180879713,3.315429688,female
0.176861856,0.057037368,0.179082569,0.059082569,1.666722836,5.661164626,0.18293578,0.176861856,3.071289063,female
0.175052299,0.054395527,0.175093834,0.048981233,2.287968621,9.453142263,0.170965147,0.175052299,3.2421875,female
0.170190098,0.059224427,0.161058965,0.066209386,2.840124905,12.49846727,0.162406739,0.170190098,1.357421875,female
0.179392258,0.058349045,0.175952223,0.072090246,1.652666401,6.209452131,0.158115461,0.179392258,1.259765625,female
0.168136269,0.060432008,0.170221923,0.060632145,4.847925045,51.20495643,0.059125757,0.168136269,1.313476563,female
0.16994319,0.05595476,0.168711111,0.045333333,2.771377361,11.63245166,0.162311111,0.16994319,1.3671875,female
0.173242103,0.063122206,0.15866088,0.082455053,2.799001282,12.88639475,0.146509609,0.173242103,3.857421875,female
0.172076791,0.062269213,0.161911357,0.078144044,2.550721168,12.9949135,0.058753463,0.172076791,3.696289063,female
0.179889196,0.067809807,0.163095723,0.109680923,2.106747757,8.030295712,0.156252546,0.179889196,3.955078125,female
0.177195443,0.067669086,0.162105263,0.108516746,2.270382829,9.041124123,0.146794258,0.177195443,3.881835938,female
0.17837518,0.060787688,0.16962963,0.07962963,1.878044185,6.475669285,0.278518519,0.17837518,1.274414063,female
0.180848857,0.061373099,0.169343434,0.084141414,2.558539314,10.83194919,0.163510101,0.180848857,3.715820313,female
0.176195335,0.057774366,0.170241546,0.063768116,2.413911395,9.688505482,0.170048309,0.176195335,1.4453125,female
0.177797924,0.057076088,0.173780161,0.054048257,2.929482472,12.80146768,0.171715818,0.177797924,3.525390625,female
0.173525518,0.054533765,0.1696,0.050133333,2.668984133,11.26937396,0.1584,0.173525518,1.333007813,female
0.169198882,0.065661026,0.160159257,0.081380226,3.651525361,28.82107432,0.059084273,0.169198882,1.337890625,female
0.169465911,0.060805776,0.167030626,0.063009321,5.240881684,60.64201201,0.059094541,0.169465911,1.38671875,female
0.171662378,0.051638882,0.173928096,0.039707057,2.999303094,14.06432268,0.176351531,0.171662378,2.939453125,female
0.169204466,0.056042567,0.168379544,0.052791128,1.971303648,6.824671484,0.156820702,0.169204466,3.461914063,female
0.170500169,0.058325337,0.174411384,0.054877102,2.029349476,7.203297445,0.144346701,0.170500169,3.73046875,female
0.167382343,0.056549604,0.166284953,0.052197071,2.066126534,7.853982638,0.157150466,0.167382343,1.235351563,female
0.172461065,0.059257759,0.174509018,0.061162325,1.672169944,5.770758231,0.163660655,0.172461065,3.505859375,female
0.173861302,0.059808629,0.167400881,0.067488987,2.712351062,14.90620108,0.158237885,0.173861302,1.137695313,female
0.177655417,0.060748126,0.172141479,0.080308682,1.944091877,7.979973696,0.159536977,0.177655417,1.264648438,female
0.174179819,0.055364091,0.173569482,0.057411444,1.630761442,5.46821672,0.17986376,0.174179819,3.662109375,female
0.166422105,0.052697985,0.166965699,0.041187335,3.271181537,16.14076113,0.158654354,0.166422105,3.837890625,female
0.173183639,0.053766351,0.174956737,0.048454883,2.055535009,7.698676733,0.180321384,0.173183639,3.798828125,female
0.172260377,0.061117903,0.167037037,0.071666667,2.226553853,8.718907125,0.058703704,0.172260377,1.430664063,female
0.177547911,0.064796664,0.168178344,0.096305732,1.506237516,5.026300112,0.146063694,0.177547911,3.959960938,female
0.172729707,0.063846471,0.167575758,0.082550505,2.148557398,8.959009871,0.145656566,0.172729707,1.352539063,female
0.172704126,0.051597298,0.174773609,0.047813713,2.528992119,11.8593796,0.160284605,0.172704126,3.88671875,female
0.174672402,0.059903052,0.175818303,0.063219773,3.102349876,28.35002612,0.058917836,0.174672402,3.920898438,female
0.170904281,0.063667143,0.172077488,0.070888444,7.771612889,129.8537945,0.059104876,0.170904281,3.813476563,female
0.172119568,0.056127459,0.17396129,0.053651613,1.838863743,6.316323817,0.158787097,0.172119568,1.196289063,female
0.17405192,0.058606714,0.169800643,0.063382637,2.480105421,9.97911057,0.171241158,0.17405192,3.994140625,female
0.175361287,0.065615589,0.164980027,0.092276964,2.142421424,9.01446062,0.158828229,0.175361287,3.30078125,female
0.173037855,0.063109271,0.165428376,0.0829061,2.828893111,14.76365245,0.163701165,0.173037855,3.803710938,female
0.170781834,0.057841825,0.173536828,0.048493696,2.714786055,11.35869366,0.175209025,0.170781834,3.432617188,female
0.189334115,0.042641204,0.193545817,0.016733068,4.316061873,24.33451953,0.195219124,0.189334115,0.590820313,female
0.197148103,0.041790644,0.204032358,0.019166148,3.558074446,15.80568356,0.205252022,0.197148103,0.620117188,female
0.205176521,0.046888899,0.212767442,0.023116279,3.695066631,18.90390996,0.210325581,0.205176521,0.825195313,female
0.210029435,0.049631288,0.222348178,0.021700405,3.369737275,15.0200669,0.221052632,0.210029435,0.64453125,female
0.196623439,0.039683394,0.199588759,0.024948595,3.218400723,14.26645147,0.200164496,0.196623439,3.45703125,female
0.202836708,0.040050075,0.207027027,0.027927928,3.092712486,13.64550031,0.193513514,0.202836708,3.69140625,female
0.201203572,0.042216812,0.20653211,0.022434251,3.600065152,18.09186776,0.204819572,0.201203572,3.676757813,female
0.216258075,0.049945627,0.225874207,0.033444893,2.224881573,7.269165494,0.22118869,0.216258075,3.779296875,female
0.193888966,0.041656349,0.197947333,0.014557731,4.384210637,24.55043876,0.196434841,0.193888966,0.581054688,female
0.193070343,0.039391484,0.196268371,0.02057508,3.55625696,16.64752767,0.196805112,0.193070343,0.5859375,female
0.207916135,0.043255802,0.215011933,0.02522673,3.127991259,13.00114549,0.204486874,0.207916135,0.64453125,female
0.209003648,0.043100122,0.210294648,0.030980156,3.130435368,14.42911883,0.208274203,0.209003648,0.629882813,female
0.194306326,0.041036966,0.197438424,0.021674877,4.822886303,31.77871656,0.191527094,0.194306326,1.03515625,female
0.202860506,0.040071738,0.210312699,0.023586471,3.161425492,13.65025222,0.196553925,0.202860506,1.416015625,female
0.199042986,0.042386507,0.202752741,0.027965895,3.531918119,18.92713841,0.194226553,0.199042986,1.284179688,female
0.217799975,0.045799148,0.22426384,0.038256773,2.175077647,7.668994262,0.232673734,0.217799975,0.610351563,female
0.184984087,0.039843977,0.18473029,0.01549101,5.83812143,43.81432526,0.1806639,0.184984087,0.5859375,female
0.198857768,0.040789605,0.204869565,0.024521739,3.406435349,15.78027639,0.188521739,0.198857768,0.654296875,female
0.21124792,0.046846543,0.218266434,0.025247237,3.344701693,16.71308619,0.213868528,0.21124792,0.581054688,female
0.2104984,0.047339294,0.218028818,0.026951009,4.030984798,24.99403278,0.217544669,0.2104984,0.678710938,female
0.178193999,0.04288014,0.180881543,0.023333333,3.700942935,18.07002913,0.167190083,0.178193999,0.571289063,female
0.192281047,0.041969956,0.197155556,0.015111111,3.919928075,18.89031914,0.191466667,0.192281047,0.595703125,female
0.206107101,0.042296009,0.210754491,0.031185629,2.645896669,10.09433967,0.199353293,0.206107101,0.854492188,female
0.209337467,0.045684066,0.216097561,0.022601626,4.08195407,23.64331012,0.216260163,0.209337467,0.634765625,female
0.192486881,0.039217801,0.197374005,0.017082228,3.878708475,20.13978662,0.199045093,0.192486881,0.615234375,female
0.206474196,0.036386519,0.211982379,0.033832599,2.785812673,10.61469093,0.231189427,0.206474196,0.600585938,female
0.209656214,0.042991082,0.216214953,0.018154206,3.846723314,20.02618038,0.214742991,0.209656214,0.625,female
0.229854476,0.041509037,0.237416324,0.046529654,2.019106289,7.152700333,0.259776864,0.229854476,0.615234375,female
0.19535984,0.040509729,0.200210112,0.018017072,3.761812165,18.99822772,0.197268549,0.19535984,0.732421875,female
0.205074383,0.035034644,0.208795411,0.021236456,3.46773791,17.07707544,0.207546208,0.205074383,0.634765625,female
0.212271472,0.037770192,0.21563981,0.020900474,3.713131475,18.89627473,0.215473934,0.212271472,0.629882813,female
0.208893602,0.040650652,0.210625,0.0278125,3.273968634,15.9477549,0.20734375,0.208893602,0.68359375,female
0.185940217,0.042808291,0.193637621,0.020719225,3.660705931,17.41993859,0.200414938,0.185940217,0.5859375,female
0.198637527,0.050099055,0.209653465,0.037945545,2.331878892,8.676300814,0.215891089,0.198637527,0.8203125,female
0.195145685,0.045034619,0.202031824,0.025532436,3.107891096,13.40535357,0.192264382,0.195145685,0.590820313,female
0.217378344,0.053696065,0.22977286,0.040768783,2.366548853,9.160316778,0.207594642,0.217378344,0.756835938,female
0.197523357,0.045665864,0.203902439,0.019317073,3.782025692,18.26013103,0.198634146,0.197523357,0.620117188,female
0.193757149,0.047777833,0.204768041,0.021649485,3.244228264,13.97157958,0.210721649,0.193757149,0.64453125,female
0.196158955,0.04434865,0.202956522,0.023652174,3.466937684,17.39055725,0.204869565,0.196158955,0.625,female
0.223723844,0.052216978,0.235454545,0.036339713,2.400244907,9.378720565,0.217870813,0.223723844,0.776367188,female
0.192752288,0.045596506,0.197940975,0.0205628,3.788676212,19.14781203,0.19813315,0.192752288,0.5859375,female
0.201243319,0.045285794,0.209043478,0.027130435,3.000145118,12.82905908,0.212347826,0.201243319,0.654296875,female
